"Kod";"Nazwa";"Rozwody i separacje";"Lokalizacja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2009";23,00;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,55;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,55;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,65;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,34;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,36;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,21;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,28;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,36;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,23;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,21;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,10;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,20;"-";"";
051011500000;"PODREGION ŁÓDZKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"1999";1651;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2000";1517;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2001";1801;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2002";1632;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2003";1626;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2004";1840;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2005";2027;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2006";2244;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2007";2036;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2008";1601;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2009";1841;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2010";1633;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2011";1333;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2012";1592;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2013";1605;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2014";1142;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2015";1107;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2016";1337;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2017";1348;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2018";1095;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2019";1839;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2020";1013;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2021";1010;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody";"ogółem";"2022";;"-";"n";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2002";20,9;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2003";20,9;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2004";23,9;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2005";26,5;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2006";29,6;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2007";27,1;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2008";21,5;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2009";24,9;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2010";22,3;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2011";18,3;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2012";22,0;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2013";22,4;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2014";16,1;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2015";15,7;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2016";19,1;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2017";19,4;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2018";15,9;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2019";26,9;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2020";14,9;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2021";15,1;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"1999";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2000";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2001";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2002";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2003";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2004";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2005";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2006";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2007";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2008";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2009";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2010";97;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2011";76;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2012";66;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2013";96;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2014";55;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2015";36;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2016";46;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2017";34;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2018";22;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2019";48;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2020";20;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2021";18;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje";"ogółem";"2022";;"-";"n";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2002";142,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2003";159,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2004";204,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2005";247,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2006";227,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2007";127,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2008";97,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2009";104,00;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2010";1,32;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2011";1,04;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2012";0,91;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2013";1,34;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2014";0,78;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2015";0,51;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2016";0,66;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2017";0,49;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2018";0,32;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2019";0,70;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2020";0,29;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2021";0,27;"-";"";
051011600000;"PODREGION MIASTO ŁÓDŹ";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"1999";584;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2000";602;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2001";671;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2002";615;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2003";623;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2004";1059;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2005";1091;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2006";1096;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2007";1032;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2008";889;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2009";1122;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2010";948;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2011";874;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2012";1035;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2013";863;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2014";1346;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2015";866;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2016";931;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2017";1082;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2018";728;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2019";1177;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2020";573;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2021";655;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody";"ogółem";"2022";;"-";"n";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";10,1;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";10,2;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";17,4;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2005";18,0;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2006";18,1;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2007";17,1;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2008";14,8;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2009";18,7;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2010";15,8;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2011";14,6;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2012";17,3;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2013";14,5;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2014";22,7;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2015";14,6;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2016";15,8;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2017";18,4;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2018";12,4;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2019";20,2;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2020";10,1;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2021";11,6;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"1999";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2000";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2001";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2002";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2003";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2004";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2005";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2006";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2007";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2008";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2009";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2010";75;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2011";46;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2012";54;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2013";41;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2014";41;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2015";26;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2016";24;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2017";13;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2018";26;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2019";33;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2020";20;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2021";7;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje";"ogółem";"2022";;"-";"n";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2002";26,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2003";39,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2004";131,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2005";259,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2006";187,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2007";95,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2008";45,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2009";72,00;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2010";1,25;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,77;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,90;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,69;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,69;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,44;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,41;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,22;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,44;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,57;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,35;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,12;"-";"";
051011700000;"PODREGION PIOTRKOWSKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"1999";298;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2000";395;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2001";349;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2002";372;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2003";417;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2004";427;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2005";657;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2006";583;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2007";573;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2008";532;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2009";683;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2010";524;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2011";610;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2012";597;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2013";647;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2014";717;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2015";615;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2016";624;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2017";689;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2018";595;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2019";529;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2020";625;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2021";508;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody";"ogółem";"2022";;"-";"n";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"2002";8,0;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"2003";9,0;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"2004";9,2;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"2005";14,2;"-";"";
051011800000;"PODREGION SIERADZKI";"rozwody na 10 tys. ludności";"ogółem";"2006";12,7;"-";"";
